contig 	 read_length
NM_001190452.2	527
NM_001190708.2	1
NM_001190487.2	1
NM_001190702.2	1
NM_003168.3	602
NR_073470.2	1
NR_046235.3	979
NR_003287.4	1
*	421
*	348
NM_152318.3	1741
NM_001347722.2	1
NM_001347723.2	1
NM_001347721.2	1
NM_001396.5	1
NM_001135937.3	1
NM_032522.5	388
NR_029405.1	1
NM_001164436.2	1
NM_031500.3	1
NR_110133.1	1
NR_134873.1	1
*	321
*	1929
NM_001098844.3	2428
*	473
NR_046235.3	732
NR_003286.4	1
*	1730
NM_006888.6	627
NM_001363669.2	1
NM_001363670.2	1
NM_001362717.2	265
NM_001159767.2	1
NM_014038.3	1
NM_001362719.2	1
NM_001362718.2	1
NM_152400.3	1699
NM_001145204.3	1
NM_001178065.2	1
NM_000388.4	1
NR_126435.1	1
NR_110257.1	1
NR_029405.1	556
*	529
NR_046235.3	600
NR_003287.4	1
NR_046235.3	632
NR_003286.4	1
*	2994
*	2364
NR_003286.4	731
NR_046235.3	1
*	308
*	754
NM_017825.3	1421
*	7364
NM_000527.5	797
NM_001195798.2	1
NM_001195799.2	1
NM_001195803.2	1
NM_001195800.2	1
NM_004329.3	1
*	1971
*	341
*	688
NM_001190470.2	488
NM_001190702.2	1
NM_001190470.2	125
NM_001190702.2	250
NM_001190470.2	1
*	584
NR_047469.1	422
NR_002728.3	1
NM_001322820.2	1
NM_024813.3	1
NM_152318.3	1
NR_034022.1	1
*	1337
*	1544
*	982
*	1270
NM_080625.4	1778
NM_001365692.1	1
NM_001365692.1	159
NM_080625.4	1
NR_003287.4	461
NR_046235.3	1
*	2445
*	701
*	500
NM_001324322.2	401
NM_001324323.2	1
NM_001047.4	1
NR_136739.2	1
NM_147134.4	1
NM_138493.3	398
NR_046235.3	1756
NR_003286.4	1
NM_024813.3	705
NR_109994.1	1
NR_046235.3	435
NR_003287.4	1
NM_001687.5	997
NM_001001975.2	100
NM_001687.5	1
*	904
*	399
*	298
*	1028
NM_001101.5	2109
NM_001101.5	258
NR_003286.4	344
NR_046235.3	1
*	1496
NM_152615.3	1602
NM_001308320.2	1
NM_001308321.2	1
NM_001113523.3	1
NR_110257.1	1
NR_126435.1	1
NR_003287.4	385
NR_046235.3	1
*	255
*	1293
NM_001291746.2	1016
NM_002908.4	1
NM_152400.3	1
NR_110257.1	1
NM_001291746.2	228
NM_002908.4	1
NM_152400.3	1
NM_016052.4	805
NM_001316943.2	3960
NM_017851.6	1
NM_001316944.2	1
NM_001316943.2	1662
NM_017851.6	1
*	730
*	406
NM_007043.7	3711
NM_007043.7	827
*	212
NM_014963.3	518
*	541
*	1175
NM_001190702.2	207
*	2710
NR_002728.3	747
NR_164308.1	1
NR_164310.1	1
NR_047469.1	1
NM_001184735.1	1
NM_012073.5	503
NM_001306156.2	1
NM_001306155.2	1
NM_001306154.2	1
NM_001306153.1	1
*	2302
NM_001527.4	1584
NR_033441.2	1
NR_073443.2	1
NM_001281734.2	2712
NM_021260.4	1
*	353
*	609
NR_003287.4	428
NR_046235.3	1
*	2094
*	556
*	640
NM_030755.5	2337
NM_001190702.2	703
NM_001190470.2	1
NM_001190702.2	300
NM_001190470.2	1
NM_001190487.2	1
NM_001190708.2	1
NR_003286.4	1375
NR_046235.3	1
*	210
*	800
NR_046235.3	2335
NM_001350167.2	2029
NM_001330394.3	1
NM_032236.8	1
NM_001350166.2	1
NM_001350168.2	1
NM_001350164.2	1
*	3480
*	473
*	554
*	1927
*	1276
NM_152318.3	4138
NM_024813.3	1
NM_002031.3	1
NR_034022.1	1
*	609
NM_080821.3	2534
*	412
NR_033379.1	595
NM_001128208.2	1
NM_005061.3	1
NM_001190470.2	801
NM_001190702.2	1
NM_001190470.2	262
NM_001190702.2	1
NM_001190702.2	1147
*	266
*	1451
*	3131
NR_046235.3	457
NR_003287.4	1
*	282
NR_034140.1	634
*	1304
*	2135
*	424
*	1099
*	347
*	1214
NM_002623.4	2883
*	217
NM_001190470.2	1329
NM_001190702.2	1
NM_001190470.2	563
NM_152468.5	367
*	823
*	312
*	295
*	230
*	337
*	1207
NM_001197051.2	1433
NM_053023.5	1
NM_001382796.1	867
NM_001005862.3	1
NM_001382797.1	1
NM_001382784.1	1
NM_001382798.1	1
NM_001382785.1	1
*	451
NR_003287.4	1476
NR_046235.3	1
NR_046235.3	72
NR_003287.4	1
*	2798
NM_002809.4	2364
NM_002809.4	821
*	2580
NM_001303114.1	1641
NM_001303117.2	1
NM_001303115.2	1
NM_032704.5	1
NM_001303116.2	1
NM_001303117.2	110
NM_001303115.2	1
NR_046235.3	894
NR_003287.4	1
*	615
NM_000978.4	391
NM_001184735.1	408
NM_002031.3	1
*	1151
NM_031267.3	210
NM_003718.5	1
*	306
*	1422
NM_001314059.2	286
NM_014930.3	1
NM_001314060.2	1
*	4516
*	477
NR_046235.3	1202
NR_003287.4	1
*	1278
NM_001387695.1	817
NM_001387701.1	1
NM_001387694.1	1
NM_001387693.1	1
NM_001387689.1	1
NM_001387687.1	1
NM_001387694.1	374
*	2413
NR_024456.1	4715
NM_152318.3	1
NR_125345.1	1
NM_001386052.1	1
NM_001386051.1	1
NM_000687.4	2821
NM_001161766.2	1
NM_001322085.2	1
NM_001322086.2	1
NM_001322084.2	1
NM_001362750.2	512
NM_000687.4	1
*	709
NM_020884.5	389
*	372
NM_024734.4	2073
NM_152400.3	869
NM_002908.4	1
NM_001291746.2	1
NM_002547.3	1
NR_110257.1	1
NR_126435.1	1
*	1151
NM_007126.5	2937
NM_001354928.2	1
NM_001354927.2	1
NR_046235.3	530
NR_003286.4	1
*	3520
NR_145974.1	1179
NR_110456.2	1
NR_145973.1	1
NR_145975.1	1
*	601
NM_014445.4	3001
NM_001079862.4	272
NM_001282635.3	1
NM_001352432.3	1
NM_001079863.3	1
NM_001178043.4	1
NM_020548.9	1
NR_003287.4	1671
NR_046235.3	1
*	1076
NM_014180.4	4543
NM_001014990.3	1
NR_027701.1	1
NM_002451.4	215
NR_149040.1	1
NR_038970.1	1
NM_152367.3	486
NM_001366306.2	1
NM_001366307.2	1
NM_001366305.2	1
NR_047679.1	1
NR_126435.1	1
NM_001370509.1	631
NM_001370519.1	1
NM_001370520.1	1
NM_001370505.1	1
NM_001370511.1	1
NM_001370516.1	1
NM_001009186.2	115
NR_029405.1	1448
NR_135276.1	1
NM_012343.4	1
NM_001331026.2	1
NM_182977.3	1
*	5499
NR_146231.1	1829
NM_001282507.1	1
NR_146336.1	1
NM_001282511.2	1
NR_146331.1	1
NM_001351200.1	1
NM_001282507.1	712
*	1065
*	1358
NR_003287.4	345
NR_046235.3	1
*	188
NM_001190470.2	428
NM_001190702.2	1
NR_003287.4	692
NR_046235.3	1
NM_001190702.2	1280
NR_163176.1	430
NM_001002923.3	1
NR_169756.1	1
NR_163175.1	1
NR_163177.1	1
NM_152400.3	1
NR_110257.1	134
NR_003286.4	717
NR_046235.3	1
NR_003286.4	134
NR_046235.3	1
NM_006166.4	1661
NR_046235.3	1372
NR_003286.4	1
NR_003286.4	68
NR_046235.3	1
NM_001190470.2	304
NR_132964.1	477
*	1274
*	406
NM_017510.6	564
*	1190
*	824
NM_003993.4	2212
NM_001294338.2	1
NM_001363704.2	1
NM_001294339.2	1
NM_052932.3	3393
NR_145459.1	1770
NR_002819.4	1
NR_144567.1	1
NR_144568.1	1
NM_001190470.2	357
NM_001190702.2	1
NM_001190470.2	125
NM_001190702.2	1
NM_015265.4	1212
NM_001172509.2	1
NM_001172517.1	1
*	2255
*	170
*	748
NM_000979.4	532
NM_001270490.2	1
NR_073022.2	1
NM_001270490.2	122
NR_073022.2	1
NM_000979.4	1
NM_002952.4	991
*	4710
NM_022840.5	2408
NM_001308401.2	1
*	453
NR_003287.4	1081
NR_046235.3	1
NR_046235.3	300
NR_003287.4	1
NM_001043229.2	1354
*	280
NR_046235.3	1518
NR_003286.4	1
NM_000636.4	425
NM_001322819.2	1
NM_001322815.2	1
NM_001322814.2	1
NR_002728.3	1
NM_014465.4	1
NR_126435.1	369
NR_002728.3	1
NM_001366306.2	1
NM_001366307.2	1
NM_001366305.2	1
NR_125368.1	1
*	321
NR_046235.3	1762
NR_003286.4	1
NR_046235.3	1391
NR_003287.4	1
NM_001303117.2	3695
NM_001303115.2	1
NM_001303116.2	123
NM_001303115.2	1
NM_030760.5	993
NM_001166215.2	1
NM_030760.5	341
NM_001166215.2	1
*	1363
*	2447
NM_032177.4	923
*	755
*	554
*	990
NM_001130692.2	1766
NM_000944.5	1
NM_001130691.2	1
NM_018989.2	4109
NM_018989.2	487
NM_001067.4	2880
*	294
NR_003287.4	657
NR_046235.3	1
NM_005718.5	1989
NM_001198780.3	1
NM_001024959.3	1
NM_001024960.3	1
NM_001198780.3	296
NM_001024959.3	1
NM_005718.5	1
NR_049718.1	1164
NM_001347713.2	1
NR_144635.2	1
NM_001347712.2	1
NM_001347715.2	1
NM_001347714.2	1
NM_001190470.2	288
NM_001190702.2	1
NR_001445.2	342
NM_001348332.1	3442
NM_001348321.1	1
NM_001348331.1	1
NM_001348317.1	1
NM_001348320.2	1
NM_001348318.2	1
NR_003287.4	414
NR_046235.3	1
NR_001445.2	306
*	449
NR_046235.3	1422
NR_003287.4	1
*	489
*	186
NR_046235.3	283
NR_003286.4	1
NR_003287.4	1789
NR_046235.3	1
*	791
NM_000981.4	295
NM_001330200.1	1
NM_002067.5	446
NR_003287.4	575
NR_046235.3	1
*	627
*	1887
NM_001190702.2	1407
*	1942
NM_001265577.2	1567
NM_001264573.2	1
NM_001265577.2	433
NM_001264573.2	1
*	1373
NM_001170937.1	1344
NM_004960.4	1
NM_001170634.1	1
NR_028388.2	1
NM_001311198.2	451
NM_004068.4	1
NM_001025205.2	1
NM_001190470.2	395
NM_001190470.2	128
NM_001190702.2	1
NM_001001921.2	142
NM_003937.3	1
NM_001199241.2	1
*	1074
*	493
*	938
*	431
*	240
NM_021942.6	1210
NM_199053.3	1
*	936
NR_036564.2	1330
NM_005998.5	1
NR_036565.2	1
NM_001008800.3	1
*	4440
NM_002948.5	1300
NM_001253379.2	1
NM_001253383.3	1
NM_001253380.2	1
NM_001253382.2	1
NM_002948.5	482
NM_001253379.2	1
NM_001190702.2	553
NM_001190470.2	1
*	747
*	192
NR_046235.3	590
NR_003286.4	1
*	742
NM_017870.4	1184
NM_178031.3	1
NM_017870.4	131
NM_178031.3	1
NR_003286.4	704
NR_046235.3	1
NM_001271938.2	1168
NM_001410.3	1
NM_173664.6	1831
NM_001323901.2	719
NM_001109763.2	1
NM_144675.3	1
NM_001323900.2	1
NR_046235.3	2175
NR_003287.4	1
NR_003287.4	1593
NR_046235.3	1
NM_199334.5	1687
NM_003250.6	1
NM_001190918.2	1
NM_001190919.2	1
NR_131240.1	497
NR_131239.1	1
NM_001190470.2	1296
NM_001190702.2	1
NM_001190470.2	540
NM_001190702.2	1
*	367
NM_003756.3	233
NR_003287.4	1244
NR_046235.3	1
NR_003287.4	48
NR_046235.3	1
NR_003287.4	1097
NR_046235.3	1
*	593
*	1921
*	1563
NR_046235.3	625
NR_003287.4	1
NR_046235.3	320
NR_003286.4	1
NR_039980.1	1881
NR_135520.1	1
NM_001366653.2	1
NM_001366654.2	1
NM_001366656.2	1
NM_001366658.2	1
NM_001304533.3	699
NM_021978.4	1105
*	414
*	370
NR_073500.2	723
NR_073503.2	1
NR_073502.2	1
NR_073501.2	1
NM_001271869.2	1
NM_001114600.3	1
*	1244
NM_001190470.2	310
NM_014720.4	833
NM_001304743.2	1
*	562
NR_046235.3	1621
NR_003287.4	1
*	276
NM_001270425.2	1781
NM_003618.4	1
NM_002031.3	757
NR_130914.1	1
NM_001001921.2	1
NM_001278390.1	1
*	1531
*	392
NR_003287.4	289
NR_046235.3	1
*	743
NM_001190470.2	429
*	249
NM_001190882.3	1194
NM_001374272.1	1
NM_002552.5	1
NM_001190879.3	1
NM_181741.4	1
NM_001374270.1	1
NM_152367.3	282
*	1631
*	927
NM_005911.6	1682
*	1785
NM_030978.3	1109
*	808
*	1104
NM_001190470.2	1134
NM_001190702.2	1
NM_001190702.2	474
NM_001190470.2	1
NM_001114380.2	790
NM_002209.3	1
NM_001201404.3	2174
NM_006990.5	1
NR_003287.4	777
NR_046235.3	1
NR_033437.2	2396
NM_000373.4	1
NR_033434.2	1
*	328
*	1242
*	625
*	504
*	213
NM_001190470.2	504
*	670
NM_001366558.2	2225
NM_001130060.2	1
NM_001366555.2	1
NM_001366556.2	1
NM_001366561.2	1
NM_006856.3	1
*	349
NR_003286.4	250
NR_046235.3	1
NM_013379.3	1249
NM_001130702.2	520
NR_037946.1	1
NM_001122955.4	1
NM_032667.6	1
NM_001386028.1	1
NM_001386027.1	1
*	1695
*	859
NR_003287.4	980
NR_046235.3	1
*	988
*	1329
NR_046235.3	1535
NR_003287.4	1
NM_030954.4	733
NM_001160223.2	1
NR_027669.2	1
NR_027668.2	1
NM_001160225.2	1
NM_001190452.2	738
NM_001190702.2	1
NM_001190470.2	355
NM_152400.3	2345
NM_001145204.3	1
NM_001145204.3	578
NM_181741.4	1
NM_001190881.3	1
NM_002552.5	1
NM_001190879.3	1
*	561
NM_017736.5	2783
NM_001304550.2	1
*	283
*	758
NM_001190470.2	332
NM_001190702.2	1
NM_004927.4	1216
NR_037568.2	1
NR_037567.1	1
NM_001306077.2	359
*	962
NM_001139500.2	436
NM_033642.3	1
NM_004114.5	1
NM_001139498.2	1
NM_001139501.2	1
NM_001139502.2	1
NR_003287.4	1106
NR_046235.3	1
NM_001320421.2	1042
NM_001010854.2	1
NR_046235.3	358
NR_003287.4	1
NR_046235.3	111
NR_003287.4	1
*	465
*	221
*	1279
NM_001099625.2	2374
NM_001099626.2	1
NM_019557.6	1
NM_001099627.2	1
NM_001099625.2	1015
NM_019557.6	1
NM_001099626.2	1
*	493
NM_001320399.1	1314
NM_001320400.1	1
NR_135224.1	1
NR_135228.1	1
NM_020357.3	1
NR_135227.1	1
*	353
NR_046235.3	774
NR_003287.4	1
NR_003287.4	1220
NR_046235.3	1
*	255
*	1177
*	2065
NR_046235.3	1161
NR_003286.4	1
NM_199246.2	340
NM_004060.4	1
NM_001364019.1	1
NR_157054.1	1
NM_001364018.1	1
NM_001364021.1	1
*	1273
NR_024077.2	698
NR_003659.2	1
NR_024540.1	1
NR_130745.1	1
NM_001378090.1	1
NM_182905.6	1
NR_003287.4	2219
NR_046235.3	1
*	281
*	324
*	233
NM_001161465.2	2354
NM_023007.3	1
*	611
NR_003287.4	2046
NR_046235.3	1
NM_001320051.2	310
NM_001320050.2	1
*	321
NM_001286117.2	2022
NM_032906.5	919
NM_001042616.3	1
NM_032906.5	237
NM_001042616.3	1
*	872
*	6522
NM_001861.6	799
NM_001318797.3	1
NM_001318788.2	1
NM_001318786.3	1
NM_001318802.2	1
NM_001318794.2	1
*	2050
NR_144567.1	1651
NR_144568.1	1
NR_145459.1	1
NR_002819.4	1
NM_001171508.2	946
NM_001171509.3	1
NM_139279.6	1
NM_001171506.2	1
NM_001171510.3	1
NM_001171507.2	1
*	2759
NR_132964.1	266
NM_001190470.2	1141
NM_001190702.2	1
NM_001190470.2	223
NM_001190702.2	1
*	1040
NM_001370513.1	704
NM_001370508.1	1
NM_001370521.1	1
NM_001370512.1	1
NM_001370514.1	1
NM_001370504.1	1
NR_046235.3	1953
NR_003287.4	1
*	616
*	1676
*	842
*	1044
NM_001190452.2	891
NM_001190702.2	1
NR_003287.4	1749
NR_046235.3	1
NM_005827.4	1417
NM_001278784.2	1
NM_004900.5	1443
NM_001270411.2	1
NR_003287.4	1885
NR_046235.3	1
NR_003286.4	1633
NR_046235.3	1
NR_003287.4	2052
NR_046235.3	1
*	1054
NM_002740.6	1026
NM_002740.6	151
NR_045861.2	1
NR_045864.2	1
NR_045862.2	1
NR_028407.3	1
NR_046235.3	1367
NR_003286.4	1
NM_022340.4	1503
NM_001302378.2	1
*	824
NR_046235.3	806
NR_003287.4	1
NM_015952.4	2417
NM_016104.4	1
NM_001007464.3	1
*	255
NM_001355197.2	2428
*	286
*	230
*	552
NM_001322815.2	633
NM_001322819.2	1
NM_001322820.2	1
NM_000636.4	1
NM_001322814.2	1
NR_047469.1	1
NR_164310.1	143
NM_001961.4	1115
NM_001961.4	101
*	884
NM_080876.4	262
NM_001142314.2	1
NR_135688.2	1
NM_001321519.2	1
NM_005507.3	484
*	1480
NM_001291737.1	952
NM_013230.3	1
NM_001359084.1	1
NM_001291738.1	1
NR_117089.1	1
NR_117090.1	1
*	1024
*	869
NM_005507.3	1325
NM_030895.3	3012
*	1492
*	498
NM_001687.5	1001
NR_003287.4	788
NR_046235.3	1
NR_003287.4	1126
NR_046235.3	1
NM_001137553.2	1116
NM_001137552.2	1
NM_004735.4	1
NM_001190470.2	622
NM_001190702.2	1
*	352
NR_046235.3	1652
NR_003287.4	1
NR_046235.3	1022
NR_003287.4	1
NM_001355197.2	590
NM_001322820.2	1
NM_000636.4	1
NM_001322815.2	1
NM_001322814.2	1
NR_002728.3	1
NR_040040.1	626
NM_012433.4	1
NM_000551.4	1
NM_001354723.2	1
NM_198156.3	1
NM_001286086.2	738
NR_104414.1	1
NM_024099.4	1
NR_160410.1	1
NM_001367941.1	1
NM_001367940.1	1
*	1936
NM_021104.2	1026
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_021104.2	328
NM_001035267.2	1
NM_001350575.2	1
*	3618
*	1234
NM_000987.5	289
NM_001315530.2	1
NM_001315531.2	1
NR_046235.3	1623
NR_003287.4	1
*	527
*	525
NR_110133.1	2432
NR_002728.3	1
NR_126435.1	1
NM_000636.4	1
NM_001322819.2	1
NM_014465.4	1
NR_029405.1	810
*	796
NR_046235.3	2091
NR_003286.4	1
NM_015054.2	875
*	319
NM_001271097.2	322
NM_001271096.2	1
NM_078480.3	1
NM_001362895.2	1
NM_001271100.2	1
NM_014281.5	1
NM_000978.4	538
*	496
*	250
NM_001002.4	1254
NM_053275.4	1
NR_046235.3	1437
NR_003286.4	1
*	468
*	238
NR_002728.3	203
NM_001190470.2	613
NM_001190702.2	1
NR_046235.3	2332
NR_003287.4	1
NR_046235.3	1288
NR_003286.4	1
*	573
*	2729
NM_001300981.2	1251
NM_021130.5	1
NR_046235.3	2446
NR_003287.4	1
*	825
NR_046235.3	490
NR_003286.4	1
NM_030930.4	591
NM_147157.3	1629
NM_001282206.2	1
NM_001282209.2	1
NM_001282208.2	1
NR_104108.2	1
NM_001282207.2	1
NM_016037.4	303
*	962
NR_046235.3	321
NR_003287.4	1
NM_016096.5	544
NM_001267709.2	1
NM_001267708.2	1
NM_001042510.2	1
NM_020820.4	1444
NR_003287.4	1822
NR_046235.3	1
NR_046235.3	365
NR_003287.4	1
*	438
*	366
NR_104627.2	1606
NR_104627.2	464
NR_110744.1	1
NM_153692.4	1
NM_153692.4	1
NR_134593.1	1
NR_134595.1	1
*	209
NM_001190702.2	714
*	1488
NM_015904.4	811
*	315
NM_003486.7	1763
*	1938
*	282
NR_046235.3	1434
NR_003287.4	1
NM_000786.4	2122
NM_001146152.2	1
*	1057
NM_001190470.2	621
NM_001190702.2	1
*	204
NM_001190470.2	738
NM_001190702.2	1
*	285
*	721
NR_036624.2	457
NM_003374.3	1
NR_036625.2	1
*	2257
*	200
*	1082
NR_046235.3	879
NR_003286.4	1
NM_001123377.2	289
NM_007262.5	1
*	295
*	217
NR_003286.4	253
NR_046235.3	1
*	516
NM_002952.4	973
*	2395
*	927
*	1363
*	3001
*	363
*	229
*	1323
*	1195
NM_003225.3	780
NM_003225.3	161
*	765
NM_001256359.2	3401
NR_046058.2	1
NM_001256324.2	1
NM_198378.3	1
NM_198388.3	1
NM_001256326.2	1
*	285
NR_144568.1	289
NR_002819.4	1
NR_144567.1	1
*	207
*	994
*	669
*	2094
*	386
NR_003287.4	1594
NR_046235.3	1
NM_016139.4	798
NM_001320327.2	1
NM_001366305.2	362
NM_001366307.2	1
NM_001366306.2	1
NR_047679.1	1
NR_047679.1	54
NM_001366305.2	1
NM_001375364.1	1
*	1662
NR_046235.3	1832
NR_003286.4	1
NR_046235.3	1327
NR_003287.4	1
*	904
NM_001277140.1	2721
NM_005721.5	1
NR_102318.1	1
*	1929
NR_003286.4	842
NR_046235.3	1
*	388
*	269
*	1177
NR_003286.4	1837
NR_046235.3	1
NR_003286.4	193
NR_046235.3	1
NM_014033.4	1677
NR_046235.3	420
NR_003287.4	1
NM_198993.5	385
NM_001351360.2	1
NM_001136557.2	723
NM_001287346.2	1
NM_001136558.2	1
NM_020960.5	1
*	1293
NM_001190452.2	1116
NM_001190708.2	1
NM_001190487.2	1
NM_001190702.2	1
NM_001190452.2	376
NM_001190702.2	1
NM_001190470.2	474
NM_001190702.2	1
NM_001190487.2	1
NM_001040158.1	1937
NM_138610.3	1
NM_004893.3	1
NM_138609.3	1
*	2066
NM_000981.4	831
NM_001330200.1	1
NM_001300938.2	497
NM_058244.4	1
NM_001300939.2	1
NR_125351.2	1
NR_003286.4	1811
NR_046235.3	1
NR_003286.4	160
NR_046235.3	1
NR_003287.4	1545
NR_046235.3	1
*	749
NR_003287.4	1121
NR_046235.3	1
*	697
*	283
NM_001130528.3	885
NM_001130527.3	1
NM_003971.6	1
NM_006460.3	1579
NM_001394.7	2604
NM_057158.4	1
NM_001394.7	419
NM_057158.4	1
NM_032231.7	1051
NM_001014812.3	1
NR_110310.2	1
NM_001330333.2	476
NM_002824.6	1
NM_001190702.2	1079
NR_002728.3	2579
NR_126435.1	1
NM_001322814.2	1
NM_001322820.2	1
NM_001322819.2	1
NM_152367.3	1
*	1546
*	544
*	2714
NM_001007022.3	484
NM_020729.3	1
NM_001366783.1	1
NM_199344.3	1
NR_039980.1	1
NM_001386104.1	1
NM_001256449.2	4189
NM_001379667.1	1
NM_001130683.4	1
NM_001379673.1	1
NM_001379676.1	1
NM_001379670.1	1
NM_001190702.2	318
NM_001190452.2	1
*	270
NM_000977.4	694
NM_033251.2	1
*	769
*	236
NM_020166.5	2344
NM_001363880.1	1
NR_120639.2	1
NM_001293273.2	1
NR_120640.2	1
NR_132964.1	1381
NR_156431.2	1109
NM_001363000.2	1
NM_016647.3	1
NR_046235.3	1113
NR_003287.4	1
NM_006817.4	393
NM_001034025.2	1
NM_001005335.2	1160
NM_001533.3	1
NM_001385651.1	1
NM_001304533.3	1022
NR_110665.1	1
NM_152318.3	1
NM_001135191.2	825
NM_003887.3	1
*	589
*	740
*	1381
NR_003287.4	1646
NR_046235.3	1
*	337
*	423
*	1611
*	982
*	472
*	594
NR_046235.3	333
NR_003286.4	1
NM_001008274.4	2060
NR_131238.1	1
NM_001271971.2	2299
NM_001371238.1	1
NM_001271970.2	1
NM_001271969.2	1
NM_007355.4	1
NM_001271972.2	1
NR_046235.3	1682
NR_003287.4	1
NR_003287.4	1583
NR_046235.3	1
NR_046235.3	1060
NR_003287.4	1
*	2152
NM_002789.6	1396
NM_001330676.2	1
NM_001102667.2	1
NM_001330675.2	1
NM_001330673.2	1
NM_001102668.3	1
NM_001102667.2	236
NM_021109.4	520
NR_003286.4	816
NR_046235.3	1
*	4212
*	1295
*	2179
NM_152367.3	380
NM_001190702.2	981
*	2772
NM_014608.6	2226
NM_001324120.2	1
NM_001287810.4	1
NM_001324123.3	1
NM_001324119.2	1
NM_001324122.3	1
*	465
NM_001317930.2	335
NM_002883.4	1
NM_001278651.2	1
NM_021104.2	395
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NR_003287.4	425
NR_046235.3	1
NM_015693.4	1856
NM_024813.3	1
NR_047679.1	562
NR_002728.3	1
NR_125368.1	1
NM_024813.3	1
NM_001382802.1	2347
NM_004448.4	1
NM_001382790.1	1
NM_001289936.2	1
NM_001382789.1	1
NR_110535.2	1
NR_046235.3	278
NR_003287.4	1
*	612
*	302
*	1167
NM_018663.3	979
NM_015073.3	1199
NM_001321111.2	878
NM_001020.6	1
NM_001363860.2	1
NM_001020.6	296
NM_001321111.2	1
NM_001363860.2	1
NM_183241.3	224
NR_138076.2	1
NR_138077.2	1
NR_138075.2	1
NR_138073.2	1
NR_138074.2	1
NR_046235.3	346
NR_003287.4	1
NM_001190470.2	1326
NM_001190470.2	665
NM_001190702.2	1
NM_001190702.2	1
NM_001257102.2	333
NM_002491.3	1
NR_003286.4	1711
NR_046235.3	1
*	1072
*	361
NR_046235.3	1116
NR_003287.4	1
*	471
*	1886
*	203
*	587
NM_001190470.2	249
NM_001190702.2	1
NM_001190470.2	1562
NM_001190702.2	1
NM_001190470.2	749
NM_001190702.2	1
NM_001190.4	349
NM_001284325.2	1
NM_001164773.2	1
NR_003286.4	1679
NR_046235.3	1
*	973
NM_004965.7	584
*	790
*	658
*	1471
*	1718
NM_001293187.2	937
NM_001293186.2	1
NM_014168.4	1
NM_001293187.2	379
NM_001293186.2	1
NM_014168.4	1
NR_003287.4	1869
NR_046235.3	1
NM_002823.5	1551
NM_001099285.2	1
NM_002823.5	611
NM_001099285.2	1
NR_003287.4	951
NR_046235.3	1
*	552
*	510
NM_017658.5	2342
NM_001308112.2	1
*	837
NM_015471.4	1674
NM_001297737.2	1
NM_001042549.2	1
NM_001297736.2	1
NM_001353137.2	605
NR_046398.3	1
NM_001353135.1	1
NM_001353138.2	1
NR_037845.1	1
NM_030946.2	1
NR_003287.4	408
NR_046235.3	1
NM_014939.5	1181
*	558
*	624
*	900
*	554
NM_001190708.2	304
*	1631
NR_003286.4	1990
NR_046235.3	1
NM_001190702.2	1319
NM_001190470.2	1
NM_001190470.2	582
NM_001190702.2	1
*	356
NM_178124.6	1186
NM_001171907.3	1
NM_001324277.2	1
NM_001324280.2	1
NM_001324278.2	1
NM_001171908.3	1
NR_003287.4	870
NR_046235.3	1
*	708
NR_003287.4	722
NR_046235.3	1
NR_046235.3	765
NR_003286.4	1
*	776
*	4158
*	1227
*	1134
*	307
*	4774
*	841
NR_046235.3	1955
NR_003287.4	1
NR_003287.4	781
NR_046235.3	1
*	504
NR_046235.3	542
NR_003287.4	1
*	754
*	415
*	365
NM_001020.6	868
NM_001363860.2	1
NM_001321111.2	1
NM_001363860.2	153
NM_001020.6	1
NM_001321111.2	1
NM_003400.4	1696
NM_001190702.2	582
*	296
*	3821
NM_001190470.2	1038
NM_001190702.2	1
NR_003287.4	1961
NR_046235.3	1
NM_000112.4	2569
NM_000112.4	1121
NR_003287.4	825
NR_046235.3	1
*	1884
NR_046235.3	945
NR_003286.4	1
NM_017952.6	1018
*	2856
NR_136316.2	1019
NM_005760.3	77
*	946
*	707
*	1587
NR_003287.4	1238
NR_046235.3	1
*	385
*	491
*	3529
NM_001386863.1	434
NM_001164814.1	1
NM_014977.3	1
NM_001164815.1	1
*	327
*	897
NM_006645.3	1364
NM_198590.3	1689
NM_001322243.2	1
NM_198589.3	1
NM_001728.4	1
NM_198591.4	1
*	441
NR_040723.2	2827
NR_040722.2	1
NM_001323423.2	1
NM_004902.4	1
NR_040724.2	1
NM_001323422.2	1
NM_021100.5	144
NM_080748.3	146
NM_080748.3	134
NR_046235.3	302
NR_003287.4	1
NM_005895.4	1723
NM_005895.4	539
NR_003287.4	494
NR_046235.3	1
NR_046235.3	1417
NR_003287.4	1
*	3727
NM_033010.2	468
NM_020418.4	1
NM_001174100.2	1
NM_033008.3	1
NM_001363885.1	1
*	1464
*	769
*	674
*	1435
*	586
*	276
*	3328
NR_003287.4	947
NR_046235.3	1
*	1146
NM_000981.4	800
NM_001330200.1	1
NR_144568.1	2167
NR_145459.1	1
NR_002819.4	1
NR_144567.1	1
NR_145459.1	870
NR_144568.1	1
NR_002819.4	1
NR_003287.4	1351
NR_046235.3	1
NR_003286.4	869
NR_046235.3	1
NM_001567.4	1103
NM_001567.4	141
NM_001281501.1	409
NM_001281502.1	1
NM_004265.4	1
*	992
