contig 	 read_length
NM_021109.4	530
NM_002949.4	1074
NM_032799.5	1175
NM_001318020.2	1
NM_001318023.2	1
NM_001318016.2	1
NM_001318015.2	1
NM_000978.4	888
*	479
NM_016200.5	626
NM_001190452.2	1368
NM_001190702.2	1
NM_001130056.5	1003
NM_001317743.4	1
NM_001960.7	1
NM_001289950.4	1
NM_001330646.3	1
NM_032378.7	1
NM_145804.3	468
NM_000981.4	764
NM_001330200.1	1
NM_017854.2	527
NM_001173989.4	1579
NM_001297622.2	2473
NM_001297620.2	1
NM_001102397.3	1
NM_001102399.3	1
NM_005826.5	1
NM_001102398.3	1
NM_006013.5	932
NM_001303625.1	1
NM_001303624.2	1
NM_001303626.1	1
NM_000990.5	1002
NM_001079862.4	704
NM_001178043.4	1
NM_001282634.3	1
NM_001178042.4	1
NM_020548.9	1
NM_001282633.3	1
NM_021104.2	506
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_000981.4	1303
NM_001330200.1	1
NM_000981.4	507
NM_001330200.1	1
NM_001317782.2	923
NM_033301.3	1
NM_001317771.2	1
NM_000973.5	1
NM_003226.4	534
NM_006396.3	1283
NM_001303024.2	1
NM_006396.3	530
NM_001303024.2	1
NM_152773.5	616
NM_001351628.2	1
NM_001011.4	770
NM_001780.6	936
NM_001257391.2	1
NM_001257389.2	1
NM_001267698.2	1
NM_001257390.2	1
NM_001257401.2	1
*	1623
NM_001127196.2	1623
NM_001127195.2	1
NM_001127194.2	1
NM_003418.5	1
NM_001127193.2	1
NM_001127192.2	1
NM_001319999.2	3074
NM_001320002.2	1
NM_001320000.2	1
NM_001320003.2	1
NM_001126104.3	1
NM_001320001.2	1
NM_001017963.3	2682
NM_005348.4	1
NM_014624.4	873
NM_014624.4	376
NM_001135998.3	563
NM_019056.7	1
NM_013386.5	2063
NM_213651.3	1
NM_213651.3	768
NM_013386.5	1
NM_000981.4	798
NM_001330200.1	1
NM_001494.4	2451
NM_001115156.2	1
NM_013349.5	683
NR_026598.2	1
NM_021237.5	706
NM_014628.3	1383
NM_001003690.2	1
NM_173672.5	1852
NM_001111298.2	1
NR_104429.1	1
NM_001286360.1	1
NM_001286361.1	1
NM_000978.4	370
NM_001997.5	493
NM_002128.7	934
NM_001363661.2	1
NM_001370339.1	1
NM_001313893.1	1
NM_001370341.1	1
NM_001313892.2	1
NM_000969.5	1332
NR_146333.1	1
NM_001010.3	1498
NR_158784.1	493
NM_001366293.1	1
NM_001366292.3	1
NM_001865.5	1
NR_029466.2	1
NR_158783.1	1
NM_006013.5	1482
NM_001303624.2	1
NM_001303625.1	1
NM_001303626.1	1
NM_001303625.1	599
NM_001303624.2	1
NM_006013.5	1
NM_002952.4	922
NM_013230.3	1583
NM_001291738.1	1
NM_001291739.1	1
NM_001359084.1	1
NR_117090.1	1
NM_001291737.1	1
NM_001291738.1	231
NM_002415.2	599
NM_006013.5	908
NM_001303625.1	1
NM_001303624.2	1
NM_001303626.1	1
NM_001256580.2	1
*	503
NM_004279.3	1582
NM_001212.4	1283
NM_001349287.2	1527
NM_001349314.2	1
NM_001321033.3	1
NM_001349308.2	1
NM_001349307.2	1
NM_001349290.2	1
NM_182498.4	2542
*	753
NM_002624.4	1200
NM_002624.4	433
NM_003313.4	1296
NM_001317783.2	1
NM_017819.4	1983
NM_017819.4	265
NM_005517.4	765
NM_001270837.2	2206
NM_001270837.2	200
NM_002106.4	1474
NM_002106.4	611
NM_016309.3	1356
NM_003348.4	1265
NM_001035267.2	279
NM_021104.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_144998.4	746
NM_001271006.2	1
NM_001271007.2	1
NM_001330536.2	1
NM_001122837.2	1363
NM_001287591.2	1
NM_018845.4	1
NM_001287588.2	1
NM_001287587.2	1
NM_001287586.2	1
NM_002787.5	521
NM_002787.5	78
NM_003792.4	658
NM_001281297.2	1
NM_001281298.2	1
NM_001281299.2	1
NR_045962.2	481
NM_001256282.2	1
NM_002273.4	1
NM_001256293.2	1
NM_000981.4	1275
NM_001330200.1	1
NM_146387.2	1342
NM_015956.3	1
NM_146388.2	1
NM_001190702.2	1923
NM_001190702.2	708
NM_001190470.2	1
NM_001190702.2	414
NM_001190470.2	1
NM_020320.5	1912
NM_001350507.2	1
NM_001350510.2	1
NR_134857.2	1
NM_001350505.2	1
NR_146743.2	1
NM_022551.3	946
NM_022551.3	154
NR_135229.1	1
NM_001349774.2	3302
NM_001349777.2	1
NM_001349775.1	1
NM_018442.4	1
NM_001349776.2	1
NM_001349773.2	1
NM_001349775.1	1529
NM_006829.3	541
NR_170185.1	1
NR_170184.1	1
NR_170183.1	1
NR_003606.3	740
NR_036658.2	1
NR_003604.3	1
NR_036659.2	1
NM_001831.4	2706
NR_038335.2	1
NR_045494.1	1
*	458
NM_001286516.2	1536
NM_001135110.3	1
NM_005147.6	1
NM_001037666.3	568
NM_001037666.3	68
NM_001253383.3	851
NM_001253382.2	1
NM_001253379.2	1
NM_001253380.2	1
NM_002948.5	1
NM_003134.6	797
NM_001309434.1	1
NM_001281501.1	2503
NM_001281502.1	1
NM_004265.4	1
NM_006555.4	2786
NM_001363678.2	1
NM_001077180.3	1432
NM_001288660.2	1
NM_016025.5	1
NM_001288659.2	1
NM_001202431.2	1750
NM_181696.3	1
NM_002574.4	1
NM_181697.3	1
NM_001202431.2	601
NM_181696.3	1
NM_181697.3	1
NM_001142282.2	1067
NM_033022.4	1
NM_001142284.2	1
NM_001142283.2	1
NM_001026.5	1
NM_033022.4	386
NM_001026.5	1
NM_001258437.1	359
NR_047678.2	1
NM_152295.5	1
NR_047676.2	1
NR_047677.2	1
NM_001258438.2	1
NM_001363737.2	819
NM_000971.4	1
*	1090
NM_001257976.2	340
NM_001131017.2	1
NM_001131015.2	1
NM_001131018.2	1
NM_001131016.2	1
NM_012127.3	1
NM_002092.4	1822
NM_001098477.2	1
NM_000978.4	831
NM_000978.4	220
*	434
NM_003838.5	1724
NM_201545.2	1033
NM_201543.4	1
NM_006499.5	1
NM_201544.4	1
NM_001286504.1	589
NM_001286503.2	1
NM_006644.4	1
NM_001349704.2	1
NM_001286505.1	1
NM_006644.4	159
NM_001286503.2	1
*	1321
NM_031472.4	1475
NM_001033678.4	1
NM_001160389.2	1
NM_001160390.2	1
NM_001160393.1	1
NM_001330298.2	1
NM_006826.4	1865
NM_021109.4	626
*	553
NR_073472.2	3847
NR_073473.2	1
NM_002822.5	1
NM_001242397.2	1
NR_073473.2	1515
NR_073472.2	1
NM_002822.5	1
NM_014624.4	962
NM_014624.4	425
NM_000989.4	723
NM_005348.4	824
NM_001017963.3	1
NM_001539.4	1496
NM_000981.4	811
NM_001330200.1	1
NM_015161.3	2368
NM_001313858.1	1
NM_024006.6	892
NM_001311311.2	1
NM_206824.3	1
NM_015414.4	718
NM_033643.3	1
NM_001303624.2	394
NM_006013.5	1
NM_001256580.2	1
NM_001303625.1	1
NM_001303626.1	1
NM_001256577.2	1
NM_012423.4	237
NR_073024.2	1
NM_001270491.2	1
NR_026712.1	1
NR_004844.1	1
NM_001137674.3	2920
NM_001002248.3	705
NM_016476.11	1
NM_001002246.2	1
NM_001289417.1	1
NM_001002249.2	1
NM_001289414.1	1
NM_005003.3	674
NR_104009.2	1721
NM_004773.4	1
NR_104009.2	828
NR_104010.2	1
NM_004773.4	1
NM_001281433.2	1
NR_104010.2	1
NM_004930.5	1293
NM_001206540.3	1
NM_001282162.2	1
NM_001206541.3	1
NM_007209.4	552
NM_001436.4	1225
NM_001278186.2	552
NM_015601.4	1
NM_022079.3	1
NM_001278185.2	1
NR_051991.1	1704
NM_001267595.2	1
NM_001267594.2	1
NR_051992.2	1
NR_051992.2	751
NM_001267595.2	1
NR_051991.1	1
NM_170746.4	825
NM_001321335.2	1
NM_001006.5	1544
NM_001006.5	387
NM_001012334.2	1274
NM_001270550.1	1
NM_001270551.3	1
NM_002391.6	1
NM_001012333.3	1
NR_073039.3	1
NM_001270551.3	156
NM_001128917.2	1055
NM_001128916.2	1
NM_006114.3	1
NM_030763.3	1209
NM_012423.4	259
NM_001270491.2	1
NR_073024.2	1
NR_026712.1	1
NR_003932.2	1
NR_026715.1	1
NM_000976.4	679
NR_117090.1	2162
NR_117089.1	1
NM_001359084.1	1
NM_013230.3	1
NM_001291737.1	1
NM_001291738.1	1
NM_001022.4	658
NM_001321485.2	1
NM_001321483.2	1
NM_001321484.2	1
NM_001281719.1	1031
NM_001281718.1	1
NM_001281717.1	1
NM_018955.4	1
NM_001281720.2	1
NM_001281716.2	1
NM_001280.3	911
NR_023313.3	1
NR_023312.3	1
NM_001300829.2	1
*	441
NM_001042635.2	1180
NM_015514.2	1
NM_001372072.1	683
NM_001372071.1	1
NM_016404.3	1
NM_001286084.2	1
NM_001286082.2	1
NM_001398.3	1321
NM_006156.3	624
NM_003403.5	523
NM_006332.5	1051
NM_001001795.2	1593
NM_000987.5	927
NM_001315530.2	1
NM_001315531.2	1
NM_000987.5	99
NM_001315530.2	1
NM_001315531.2	1
NM_001319236.2	607
NM_001319235.2	1
NM_001319234.1	1
NM_001319232.2	1
NM_033625.4	1
NM_000995.5	1
NM_001319234.1	221
NM_014078.6	890
NM_014445.4	813
NM_015201.5	860
NM_021104.2	448
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_005659.7	1973
NM_001362910.2	1
NM_001035247.3	1
NM_001362910.2	839
NM_005659.7	1
NM_001035247.3	1
NM_021103.4	690
NR_003604.3	499
NR_003605.2	1
NR_036658.2	1
NR_003606.3	1
NR_036659.2	1
NM_006013.5	1479
NM_001303625.1	1
NM_001303624.2	1
NM_001303626.1	1
NM_006013.5	571
NM_001303624.2	1
NM_001303625.1	1
NM_006360.6	1390
NM_014167.5	1640
NR_033192.1	1
NM_014167.5	640
NR_033192.1	1
NM_001165030.3	423
NM_001199346.2	1775
NM_001035005.4	1
NM_001199355.1	1
NM_001199356.2	1
NM_001199356.2	618
NM_001199346.2	1
NM_001035005.4	1
NM_001416.4	1526
NR_037926.1	1
NM_001204510.2	1
NM_001370341.1	1584
NM_001313892.2	1
NM_002128.7	1
NM_001370340.1	1
NM_001313893.1	1
NM_001363661.2	1
NM_001313893.1	361
NM_000980.4	1206
NM_000980.4	503
NM_000574.5	2131
NR_125349.2	1
NM_001114752.3	1
NM_001300904.2	1
NM_001300903.2	1
NM_001030009.2	435
NM_001019.5	1
NM_001282162.2	1578
NM_004930.5	1
NM_001206540.3	1
NM_001206541.3	1
NM_014415.4	444
NM_001024.4	308
NM_002818.3	811
NM_002792.4	873
NM_001021.6	659
NR_111944.3	1
NR_111943.2	1
NM_013232.4	836
NM_001267558.2	1
NM_001267556.2	1
NM_025029.5	611
NM_001330282.2	1
NM_001085365.2	1
NM_001324191.2	518
NM_153640.4	1
NM_153638.4	1
NR_136715.2	1
NM_001386393.1	1
NM_001321749.2	1
NM_000992.3	314
NM_001204091.2	1074
NM_001203245.3	1
NM_001014.5	1
NM_001014.5	404
NM_001203245.3	1
NM_001204091.2	1
NM_001202470.3	1
NM_001030009.2	659
NM_001019.5	1
NM_004900.5	476
NM_001270411.2	1
NM_001193289.1	1
NM_001330200.1	827
NM_000981.4	1
NM_002952.4	920
*	630
NM_000971.4	883
NM_001363737.2	1
NM_001190702.2	850
NM_001190470.2	1
NM_006408.4	451
NM_001030.6	452
NM_001349946.2	1
NM_001349947.2	1
NM_024102.4	1242
NR_133654.2	1
NM_001317063.2	1
NM_001317062.2	1
NM_001317064.2	1
NM_001317063.2	503
NM_024102.4	1
NR_046252.1	2643
NR_046251.1	1
NR_046254.1	1
NR_046253.1	1
NR_046255.1	1
NM_001013653.3	571
NM_001321702.2	816
NM_001321701.2	1
NM_001013.4	1
NM_001321704.2	1
NR_135763.2	1
NR_135762.2	1
NM_016587.4	1774
NM_007276.5	1
NM_006907.4	1882
NM_001282280.2	1
NM_001282281.2	1
NM_001282279.2	1
NM_001330523.2	1
NM_016437.3	417
NM_001320509.2	1
NM_001174082.3	644
NM_017852.5	1
NR_145325.2	1
NM_001174083.2	1
NM_001348003.2	1
NM_001174081.3	1
NM_001035267.2	667
NM_001270960.2	1315
NM_015953.5	1
NM_001363649.2	1
NM_015953.5	175
NM_001363649.2	1
NM_001270960.2	1
NM_000978.4	562
NM_001284253.2	3423
NM_001284252.2	1
NM_031444.4	1
NM_001284256.2	1
NM_001284251.2	1
NM_001284257.2	1
NM_001284255.2	670
NM_001190452.2	571
NM_001190708.2	1
NR_110921.1	1789
NR_110920.1	1
NR_110922.1	1
NR_110922.1	545
NR_110921.1	1
NR_110920.1	1
NM_002823.5	1275
NM_001099285.2	1
NM_007209.4	652
NM_016639.3	942
NM_000967.4	1376
NM_001033853.2	1
NM_004832.3	787
NM_001191003.2	1
*	262
*	1685
NM_006937.4	1039
NM_001005849.2	1
NR_152600.1	599
NR_002599.2	1
NM_002512.4	1241
NM_001018139.2	1
NM_001018138.1	1
NR_037149.2	1
NM_001018137.3	1
NM_001018136.3	1
NM_001198682.2	258
NM_006234.6	568
NR_163857.1	1
NM_001371100.1	1
NM_018394.4	2745
NM_001272069.2	1
NR_073570.2	1
NR_073571.2	1
NM_001354065.2	278
NM_001071.4	1
NM_001354068.2	1
NM_017512.7	1
NM_001318760.2	1
NM_001354868.2	1
NM_014624.4	1135
NM_001762.4	916
NM_001305051.1	1486
NM_001305049.1	1
NM_004872.5	1
NM_001305043.2	1
NM_001305052.1	1
NM_001402.6	535
NM_005003.3	580
NM_001320142.1	456
NM_001320138.2	1
NM_001320139.2	1
NM_001024662.3	1
NM_001320141.2	1
NM_000970.6	1
NM_001128595.3	1965
NM_152332.6	1
NM_001128596.3	1
NM_001289134.2	1
NM_000122.2	4832
NM_001303416.2	1
NM_001303418.2	1
NM_001303418.2	456
NM_000122.2	1
NM_001303416.2	1
NM_000981.4	788
NM_001330200.1	1
NM_001137551.2	607
NM_001137553.2	1
NM_004735.4	1
NM_001137552.2	1
NM_019095.6	1380
NM_001323563.2	1
NR_136617.2	1
NM_000988.5	727
NM_001349921.2	1
NM_001349922.2	1
NM_001866.3	847
NM_001199975.3	657
NM_006294.5	1
NM_001254752.2	1
NR_045639.2	1
NM_001172087.2	1466
NM_001172086.2	1
NM_001079867.2	1
NM_000318.3	1
NM_172240.3	3231
NR_037660.2	1
NR_037659.2	1
NM_001199777.2	1
NR_037659.2	1098
NM_172240.3	1
NM_001199777.2	1
NM_001694.4	1179
NM_001198569.2	1
NM_001694.4	462
NM_001198569.2	1
*	866
NM_003226.4	759
NM_003226.4	212
NM_024571.4	944
NM_000984.6	766
NM_000984.6	137
NM_001539.4	1805
NM_001314039.2	1
NM_001006.5	1289
NM_015971.4	1152
NM_053275.4	2017
NM_001002.4	1
NM_001002.4	318
NM_053275.4	1
NM_006519.4	867
NM_001291603.2	1
NM_001291602.2	1
NM_002046.7	2623
NM_001289746.2	1
NM_001289745.3	1
NM_001256799.3	1
NM_002046.7	1177
NM_001357943.2	1
NM_001357943.2	1
NM_001104647.3	1429
NM_018155.3	1
NM_001330200.1	1142
NM_000981.4	1
*	531
NM_000981.4	972
NM_001330200.1	1
NM_001320929.2	774
NM_001320930.2	1
NM_004492.3	1
*	455
NM_001199877.2	674
NM_001018108.4	1
NM_001199876.1	1
NM_001199875.1	1
NM_001199878.2	1
NM_000994.4	464
NM_001007074.1	1
NM_001007073.1	1
NM_138436.4	419
NM_001135674.2	1
NM_001363186.2	1
NM_001135676.2	1
NM_001135675.2	1
NM_013230.3	1591
NM_001359084.1	1
NM_001291738.1	1
NR_117090.1	1
NM_001291737.1	1
NM_001291739.1	1
NR_117089.1	617
NM_000967.4	1385
NM_001033853.2	1
NM_184043.2	2087
NM_001365304.2	1
NM_001365307.2	1
NM_001365305.2	1
NM_001127617.2	1
NM_001243177.4	1
NM_033257.4	268
NM_020673.3	1892
NM_004891.4	661
NM_001042483.2	556
NM_012385.3	1
NM_002654.6	2356
NM_001206798.3	1
NM_182471.4	1
NM_182470.4	1
NM_001206796.3	1
NM_001316318.2	1
NM_021109.4	901
NM_173659.4	1235
NM_001351738.1	1
NM_001142547.2	1
NM_007266.4	1951
NR_026735.2	1
NM_001145047.2	1
NM_001145048.2	1
*	1355
NM_006476.5	1099
NR_033759.2	1
NM_006476.5	397
NR_033759.2	1
NM_021104.2	1022
NM_001035267.2	1
NM_001350575.2	1
NM_001350578.2	1
NM_001035267.2	291
NM_021104.2	1
NM_001350575.2	1
NM_014828.4	575
NM_001303523.2	1
NM_203292.2	3292
NM_002894.3	1
NM_203291.2	1
NM_002952.4	961
NR_033722.2	444
NM_145261.4	1
NR_033721.2	1
NR_046073.1	1
NM_001190233.2	1
NR_033723.1	1
NM_001303624.2	725
NM_006013.5	1
NM_001303625.1	1
NM_001303626.1	1
NM_002032.3	1009
NM_002069.6	1909
NM_001256414.2	1
NM_001256414.2	589
NM_002069.6	1
NM_003973.5	1294
NM_001034996.3	1
NM_016125.4	1946
NM_001101.5	1884
NM_001170330.1	2471
NM_001001701.4	1
NM_001330200.1	392
NM_000981.4	1
NM_001144945.1	1448
NM_001144944.1	1
NM_033546.4	1
NM_001144945.1	509
NM_001144944.1	1
NM_033546.4	1
NM_001320193.2	1422
NM_005594.6	1
NM_001365896.1	1
NM_001113202.2	1
NM_001113203.3	1
NM_001113201.3	1
NM_001365896.1	266
NM_021109.4	999
NM_000973.5	1697
NM_001317782.2	1
NM_033301.3	1
NM_001317771.2	1
NM_001317782.2	729
NM_033301.3	1
NM_001317771.2	1
NM_021029.6	660
NM_001204091.2	1063
NM_001203245.3	1
NM_001014.5	1
NM_001014.5	428
NM_001203245.3	1
NM_001204091.2	1
NM_001202470.3	1
NM_016085.5	1236
NM_001170795.3	1
NM_001349946.2	556
NM_001349947.2	1
NM_001030.6	1
NM_001040158.1	1454
NM_138610.3	1
NM_004893.3	1
NM_001293809.1	1516
NM_001293811.1	1
NM_001293808.1	1
NM_001293810.1	1
NM_001293812.1	1
NM_001293807.1	1
NM_001293809.1	155
NM_006442.4	917
NM_014047.3	1206
NM_014047.3	438
NM_001313972.2	3099
NM_006472.6	1
NM_001313972.2	998
NM_006472.6	1
NM_006472.6	99
NM_001313972.2	1
*	1142
NM_001376240.1	4716
NM_001376234.1	1
NM_001376239.1	1
NM_022826.4	1
NM_001282805.2	1
NM_001376241.1	1
NM_001029.5	846
NR_002309.1	1
NM_001402.6	2603
NM_001016.4	417
NM_004545.4	746
NM_001151.4	1467
NM_001320795.1	202
NR_049728.1	1
NM_003720.4	1
NM_203433.2	1
NM_001261824.1	1
NM_033546.4	1576
NM_001144944.1	1
NM_001144945.1	1
NM_033546.4	556
NM_170679.3	1651
NM_006930.4	1
NM_006930.4	576
NM_170679.3	1
NM_138330.3	5706
NM_001316998.2	2651
NM_001022.4	672
NM_001321485.2	1
NM_001321484.2	1
NM_001321483.2	1
NM_003002.4	2169
NR_077060.2	1
NM_001276506.2	1
NM_001276504.2	1
NM_001276503.2	1
NM_000983.4	610
NM_001030009.2	989
NM_001019.5	1
NM_001030009.2	377
NM_001019.5	1
NM_001370974.1	228
NM_001370976.1	1
NM_001370982.1	1
NM_016648.4	1
NM_001370979.1	1
NM_001267039.2	1
NM_001190470.2	623
NM_001190702.2	1
NM_000973.5	966
NM_001317771.2	1
NM_033301.3	1
NM_001317782.2	1
NM_003011.4	1964
NM_001248001.2	1
NM_001374326.1	1
NM_001122821.2	1
NM_001248000.2	1
NM_002952.4	953
NM_017455.4	2328
NM_012428.4	1
NM_001161364.2	1
NM_001161363.2	1
NM_017455.4	97
NM_012428.4	1
NM_001161364.2	1
NM_000365.6	283
NM_001159287.1	1
NM_001258026.2	1
NM_024320.4	2172
NM_024320.4	869
NM_001142402.3	444
NM_001346500.2	1
NM_001142401.3	1
NM_006016.6	1
NM_001142403.3	1
NM_001142404.3	1
NM_032339.5	795
NM_001330206.2	1
NM_033643.3	890
NM_015414.4	1
NM_002415.2	714
NR_038911.1	1
NM_004356.4	1209
NM_001297649.2	1
NM_012458.4	1785
NM_012458.4	490
NM_000973.5	1701
NM_001317782.2	1
NM_001317771.2	1
NM_001317782.2	761
NM_033301.3	1
NM_001317771.2	1
NM_000973.5	1
NM_002952.4	963
NM_012228.4	758
NM_001636.4	2656
NM_001636.4	1038
*	371
NM_000978.4	550
NM_001024.4	472
NR_148505.1	725
NR_148505.1	274
NM_001286436.2	1022
NM_001286440.2	1
NM_001286439.2	1
NM_001286433.2	1
NM_005009.3	1
NM_001286438.2	1
NM_001286433.2	282
NM_021104.2	560
NM_001035267.2	1
NM_001350578.2	1
NM_001350575.2	1
NM_002415.2	489
NR_038911.1	1
NM_000976.4	706
*	377
NR_002315.1	1340
NM_001379045.1	1
NM_001379043.1	1
NM_001379047.1	1
NM_002107.7	1
NM_001379046.1	1
NM_000978.4	564
NM_001012456.2	713
NM_014302.4	1
NM_001012456.2	207
NM_014302.4	1
NM_016538.3	938
NM_001098494.2	916
NM_001098495.2	1
NM_001098491.2	1
NM_024691.4	1
NM_001098492.2	1
NM_001098493.2	1
NM_001300953.2	3574
NM_001300954.2	1
NM_001300955.2	1
NM_018367.7	1
NM_001300953.2	141
NM_001300954.2	1
NM_018367.7	1
NM_001193617.2	2407
NM_002979.5	1
NM_001007099.3	1
NM_001193599.2	1
NM_001193600.2	1
NM_001007100.3	1
NM_001007099.3	942
NM_017719.5	5132
NM_001100594.2	1
NM_001330750.2	1
NM_016494.4	1155
NM_016494.4	503
NM_004494.3	2314
NM_001126051.1	1
NM_001319186.2	1
NM_001126050.2	1
NM_001319187.2	1
NM_001319188.2	1
*	230
*	263
NM_001267556.2	1795
NM_013232.4	1
NM_001267558.2	1
NM_001267557.2	1
NM_001267556.2	263
NM_013232.4	1
NM_001267558.2	1
NM_017801.3	2695
NM_017801.3	901
NM_004559.5	277
*	476
NM_003225.3	515
NM_001251918.2	2072
NM_001251917.2	1
NM_001251921.2	1
NM_001010942.3	1
NM_015646.6	1
NM_001251922.2	1
NM_001006.5	928
NM_000973.5	1110
NM_001317782.2	1
NM_001317771.2	1
NM_033301.3	1
NM_000973.5	250
NM_001317782.2	1
NM_001317771.2	1
NM_001039887.3	1553
NM_001367856.1	1
NM_001367856.1	515
NM_001039887.3	1
NM_015966.3	1429
NM_198398.2	1
*	284
NR_146333.1	306
NM_000969.5	1
NM_000967.4	2150
NM_001033853.2	1
NM_000967.4	331
NM_001033853.2	1
NM_177989.4	1887
NM_004301.5	1
NM_178042.4	1
NM_005804.4	1615
NR_046366.2	1
NM_001015.5	582
NM_058173.3	966
NM_058173.3	346
NM_025072.7	1662
NM_198938.3	1
NM_000979.4	710
NR_073022.2	1
NM_001270490.2	1
NM_001136498.2	743
NM_138493.3	631
NM_001190702.2	2834
NM_001190702.2	1100
NM_001026.5	696
NM_033022.4	1
NM_001142282.2	1
NM_001142283.2	1
NM_001142284.2	1
NM_005729.4	1541
NM_001329397.2	516
NM_001329399.2	1
NM_001329402.2	1
NM_001329396.2	1
NM_001329395.2	1
NM_001329400.2	1
NM_170746.4	687
NM_001321335.2	1
NM_001128619.3	2972
NM_145808.4	1
NM_002795.4	898
NR_104195.2	1
NM_000599.4	653
NM_000599.4	106
NM_001330200.1	400
NM_000981.4	1
NR_026052.1	1088
NM_002950.4	3369
NM_002950.4	1034
NM_004965.7	1233
NM_138418.4	1051
NR_138604.2	1
NR_138608.2	1
NM_001331229.2	1
NR_138606.2	1
NR_138607.2	1
NR_138607.2	112
NM_000984.6	736
NM_001016.4	1093
*	2145
NM_012094.5	818
NM_001358516.2	1
NM_181651.3	1
NM_002952.4	284
NR_026676.1	1
NM_003011.4	1059
NM_007241.4	979
NM_001317192.2	1
NR_133679.2	1
NM_001317194.2	1
NM_001317193.2	1
NM_025029.5	680
NM_001330282.2	1
NM_001193599.2	2033
NM_001007099.3	1
NM_001193600.2	1
NM_002979.5	1
NM_001193617.2	1
NM_001007100.3	1
NM_001007100.3	186
NM_004161.5	1541
NM_015543.2	1
NM_014255.7	929
NM_001282941.2	849
NM_145307.4	1
NM_013332.4	1461
NM_001098786.2	1
NM_016139.4	816
NM_001320327.2	1
NM_012094.5	830
NM_001358516.2	1
NM_001358511.2	1
NM_014175.4	1173
NM_001827.3	1370
NM_001827.3	457
NM_002106.4	956
NM_001017963.3	375
NM_005348.4	1
NM_004889.5	393
NM_001003713.4	1
NM_000700.3	2610
NM_000700.3	942
NM_016033.3	1849
NM_001286707.2	1
NM_001286719.2	1
NM_001286707.2	479
NM_016033.3	1
NM_001286719.2	1
NM_001142282.2	1029
NM_001142283.2	1
NM_033022.4	1
NM_001142284.2	1
NM_001026.5	1
NM_033022.4	411
NM_001142282.2	1
NM_006416.5	2079
NM_001168398.2	1
NM_002788.4	1027
NM_152132.3	1
NR_038123.2	1
NM_000661.5	788
NM_001024921.4	1
NM_001025249.1	885
NM_001948.4	1
NM_001025248.2	1
NM_001330286.2	1
NM_001291476.2	1835
NM_007010.5	1
NM_007010.5	679
NM_001291476.2	1
NM_019107.4	1012
*	1215
NM_000982.4	644
NR_026911.1	1
NM_001023.4	636
NM_021242.6	1135
NM_001098791.2	1
NM_001098790.2	1
NM_001363649.2	1018
NM_015953.5	1
NM_001270960.2	1
*	1595
NM_003878.3	916
NM_003878.3	326
NM_016042.4	1139
NM_001002269.2	1
NM_001286084.2	800
NM_001372072.1	1
NM_016404.3	1
NM_001372071.1	1
NM_005556.4	1540
NM_005556.4	639
NM_003225.3	557
NM_001256476.2	2463
NM_138458.4	1
NM_001256476.2	131
NM_138458.4	1
NR_046234.2	1
NM_001002.4	1200
NM_053275.4	1
NM_001002913.3	411
NM_001345979.1	1
NR_145961.2	1
NM_001345978.1	1
NM_001345980.1	1
NM_001012502.3	1
*	1154
NR_037567.1	2029
NM_004927.4	1
NR_037568.2	1
NM_021109.4	1254
NM_021109.4	464
NM_006703.4	4625
NM_001018.5	562
NM_001308226.2	1
NM_001207024.2	1512
NM_002355.4	1
NM_004426.3	1
NM_152516.3	1130
NM_001321782.2	1
NM_001321781.2	1
NM_001371765.1	1
NM_000661.5	1035
NM_001024921.4	1
NM_000978.4	674
NM_000978.4	80
NM_000909.6	5275
NM_000909.6	2598
NM_003226.4	650
NM_003226.4	142
NM_001354930.2	2897
NM_001354933.2	1
NM_001317061.3	1
NM_001354934.2	1
NM_003804.6	1
NM_001354932.2	1
NM_001317981.2	464
NM_016093.4	1
NM_001317980.2	1
NM_001317982.2	1
NM_018843.4	3592
NM_018843.4	1500
NM_001190702.2	1748
NM_001190470.2	1
NM_001190702.2	731
NM_001190470.2	1
NM_002520.7	2084
NM_001355006.2	1
NM_199185.4	1
NM_001355007.2	1
NR_149149.2	1
NM_002520.7	456
NR_149149.2	1
NM_000909.6	5299
NM_000909.6	2288
NM_000987.5	1049
NM_001315530.2	1
NM_001315531.2	1
NM_001315531.2	189
NM_001315530.2	1
NM_000987.5	1
NM_002823.5	2313
NM_001099285.2	1
NM_002823.5	1048
NM_001099285.2	1
NM_001997.5	561
NM_001344.4	337
NM_000977.4	1521
NM_033251.2	1
NM_000977.4	591
NM_033251.2	1
NM_001007553.3	510
NM_001130523.3	1
NM_007158.6	1
NM_001242891.2	1
NR_003606.3	680
NR_036658.2	1
NR_003604.3	1
NR_036659.2	1
NR_003605.2	1
NM_001162536.3	8174
NM_019610.6	1
NM_002139.4	1
NR_028477.2	1
NR_028476.2	1
NM_001164803.2	1
NM_001164803.2	538
NM_001330200.1	583
NM_000981.4	1
NM_001752.4	2230
NM_177533.5	577
NM_001318380.2	1
NM_001099673.3	544
NM_001099672.3	1
NM_001099671.3	1
NM_001099670.3	1
NM_002273.4	1808
NM_001256293.2	1
NR_045962.2	1
NM_001256282.2	1
NR_152798.1	651
NR_152814.1	1
NR_152802.1	1
NR_152803.1	1
